Region,kommune,valgsted_navn,bogstavbetegnelse,kandidat_navn,parti,stemmer
,Brønderslev,2. Asaa,A,"Karina Kirkegaard, Dronninglund",Socialdemokratiet,19
,Brønderslev,2. Asaa,A,"Ejner Guldager Nielsen, Skagen",Socialdemokratiet,0
,Brønderslev,2. Asaa,A,"Niels Kirkholm, Hjørring",Socialdemokratiet,1
,Brønderslev,2. Asaa,A,"Narcis George Matache, Aalborg",Socialdemokratiet,1
,Brønderslev,2. Asaa,A,"Jørgen Behrentzs, Aalborg",Socialdemokratiet,0
,Brønderslev,2. Asaa,A,"Bente Bang, Agger",Socialdemokratiet,0
,Brønderslev,2. Asaa,A,"Vagn Flink, Nørager",Socialdemokratiet,0
,Brønderslev,2. Asaa,A,"Ivan Astrup Girsel, Mariagerfjord",Socialdemokratiet,0
,Brønderslev,2. Asaa,A,"Niels Martin Sunesen, Aalborg",Socialdemokratiet,0
,Brønderslev,2. Asaa,A,"Ole Stavad, Jammerbugt",Socialdemokratiet,15
,Brønderslev,2. Asaa,A,"Allan Milton Kristensen, Nibe",Socialdemokratiet,0
,Brønderslev,2. Asaa,B,Listestemmer,Radikale Venstre,8
,Brønderslev,2. Asaa,B,"Gitte Lopdrup, Vesthimmerlands Kom",Radikale Venstre,0
,Brønderslev,2. Asaa,B,"Jørgen Hein, Aalborg Kommune",Radikale Venstre,2
,Brønderslev,2. Asaa,B,"Thorsteinn Árnason, Aalborg Komm.",Radikale Venstre,1
,Brønderslev,2. Asaa,B,"Frede Hansen, Brønderslev Kommune",Radikale Venstre,8
,Brønderslev,2. Asaa,B,"Lene Bjørn Sørensen, Hjørring Kom.",Radikale Venstre,0
,Brønderslev,2. Asaa,B,"Per Trinderup Dalgaard, Rebild Kom",Radikale Venstre,0
,Brønderslev,2. Asaa,B,"Hans Jørgen Nygaard, Frh. Kommune",Radikale Venstre,0
,Brønderslev,2. Asaa,B,"Sonja Hejselbæk, Jammerbugt Kom.",Radikale Venstre,0
,Brønderslev,2. Asaa,B,"Søren Dolmer, Vesthimmerlands Kom.",Radikale Venstre,0
,Brønderslev,2. Asaa,B,"Kurt Thinggaard, Morsø Kommune",Radikale Venstre,0
,Brønderslev,2. Asaa,B,"Knud Christensen, Rebild Kommune",Radikale Venstre,0
,Brønderslev,2. Asaa,B,"Hugo G. Andreasen, Frh. Kommune",Radikale Venstre,0
,Brønderslev,2. Asaa,B,"Mille Gunnergaard, Hjørring Komm.",Radikale Venstre,0
,Brønderslev,2. Asaa,B,"Rasmus Nielsen, Aalborg Kommune",Radikale Venstre,0
,Brønderslev,2. Asaa,B,"Keld Kollerup Kvist, Aalborg Kom.",Radikale Venstre,2
,Brønderslev,2. Asaa,B,"M. Mulle Jensen, Aalborg Kommune",Radikale Venstre,1
,Brønderslev,2. Asaa,B,"Trine Bjerg, Jammerbugt Kommune",Radikale Venstre,1
,Brønderslev,2. Asaa,B,"Casper Hedegaard, Mariagerf. Kom.",Radikale Venstre,0
,Brønderslev,2. Asaa,B,"Malene Roswalld Portefée Lex, Aalb",Radikale Venstre,0
,Brønderslev,2. Asaa,B,"Michael Portefée P. Lex, Rebild K",Radikale Venstre,0
,Brønderslev,2. Asaa,C,Listestemmer,Det Konservative Folkeparti,4
,Brønderslev,2. Asaa,C,"Per Larsen, Hjørring",Det Konservative Folkeparti,49
,Brønderslev,2. Asaa,C,"Pia Buus Pinstrup, Vesthimmerland",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Vibeke Gamst, Aalborg",Det Konservative Folkeparti,3
,Brønderslev,2. Asaa,C,"Tage Leegaard, Snedsted",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Lene Aalestrup, Støvring",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Peter E. Nielsen, Ålbæk",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Martin Jørgensen, Erslev",Det Konservative Folkeparti,1
,Brønderslev,2. Asaa,C,"Jens-Henrik Kirk, Mariager",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Berit Engholm Pedersen, Brovst",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Jette Schiønning Aasholm, Br.slev.",Det Konservative Folkeparti,1
,Brønderslev,2. Asaa,C,"Karsten Skov Petersen, Læsø",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Katharina Fræer Grundholm, Aalborg",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Per Møller, Hjørring",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Lotte Nielsen, Aalborg",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Morten Thiessen, Aalborg",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Karsten Elkjær, Hadsund",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Steen Jørgensen, Frederikshavn",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Michael Klitgaard Mikkelsen, Vejg.",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Gry Tange, Skørping",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Kasper Buus, Aabybro",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Morten George, Aalborg",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Flemming Knudsen, Skørping",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Chr. Strier Nyholm Jacobsen, Aalb.",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Alex Klein, Thisted",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Bent Linné, Jammerbugt",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Jonas Søby, Vejgård",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Kim Hornbech, Rørbæk",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Jørgen Ravn Christensen, Gjøl",Det Konservative Folkeparti,0
,Brønderslev,2. Asaa,C,"Michael Peter Hansen, Brønderslev",Det Konservative Folkeparti,2
,Brønderslev,2. Asaa,D,Listestemmer,Nye Borgerlige,6
,Brønderslev,2. Asaa,D,"Erling Pedersen-Bach, Rebild Komm.",Nye Borgerlige,1
,Brønderslev,2. Asaa,D,"John Hammer, Jammerbugt Kommune",Nye Borgerlige,1
,Brønderslev,2. Asaa,D,"Tommy Grods, Hjørring Kommune",Nye Borgerlige,0
,Brønderslev,2. Asaa,D,"Frederik Meyer Johannesen, Hj.Kom.",Nye Borgerlige,0
,Brønderslev,2. Asaa,D,"Jesper Riis Hansen, Jammerbugt Kom",Nye Borgerlige,0
,Brønderslev,2. Asaa,D,"Jens Chr. Vangsgård, Bedsted",Nye Borgerlige,0
,Brønderslev,2. Asaa,D,"Henning Lyk, Skagen",Nye Borgerlige,0
,Brønderslev,2. Asaa,D,"Rikke Pedersen, Nibe",Nye Borgerlige,0
,Brønderslev,2. Asaa,D,"Poul E. Bundgaard, Sæby",Nye Borgerlige,1
,Brønderslev,2. Asaa,D,"Birthe Rugholm, Frederikshavn",Nye Borgerlige,0
,Brønderslev,2. Asaa,D,"Frode Larsen, Vrå",Nye Borgerlige,2
,Brønderslev,2. Asaa,D,"Betty Steglich-Petersen, Fr.havn.",Nye Borgerlige,0
,Brønderslev,2. Asaa,E,Listestemmer,Retsforbundet,0
,Brønderslev,2. Asaa,E,"Martin Sørensen, Ranum",Retsforbundet,0
,Brønderslev,2. Asaa,E,"Christian Jørgensen, Frederikshavn",Retsforbundet,0
,Brønderslev,2. Asaa,E,"Birgit Skovmand, Støvring",Retsforbundet,0
,Brønderslev,2. Asaa,F,Listestemmer,SF - Socialistisk Folkeparti,5
,Brønderslev,2. Asaa,F,"Lene Linnemann, Aalborg Kommune",SF - Socialistisk Folkeparti,7
,Brønderslev,2. Asaa,F,"Ove Albrektsen, Jammerbugt Kommune",SF - Socialistisk Folkeparti,1
,Brønderslev,2. Asaa,F,"Erik Holm, Thisted Kommune",SF - Socialistisk Folkeparti,0
,Brønderslev,2. Asaa,F,"Thorkil Olesen, Thisted Kommune",SF - Socialistisk Folkeparti,0
,Brønderslev,2. Asaa,F,"Janni Platz Sthyr, Mariagerf. Kom.",SF - Socialistisk Folkeparti,0
,Brønderslev,2. Asaa,F,"Jørgen Grøn, Vesthimmerlands Kom.",SF - Socialistisk Folkeparti,0
,Brønderslev,2. Asaa,F,"Jimmi Kruse Sørensen, Hjørring Kom",SF - Socialistisk Folkeparti,0
,Brønderslev,2. Asaa,F,"Aino Charlotte Linkhorst, Frh.Kom.",SF - Socialistisk Folkeparti,0
,Brønderslev,2. Asaa,F,"Thomas Krog, Brønderslev Kommune",SF - Socialistisk Folkeparti,12
,Brønderslev,2. Asaa,F,"Anders Hind, Aalborg Kommune",SF - Socialistisk Folkeparti,1
,Brønderslev,2. Asaa,F,"Frank Østergaard, Jammerbugt Kom.",SF - Socialistisk Folkeparti,0
,Brønderslev,2. Asaa,F,"Peder Larsen, Mariagerfjord Kom.",SF - Socialistisk Folkeparti,0
,Brønderslev,2. Asaa,F,"Arthur Corneliussen, Br.slev Komm",SF - Socialistisk Folkeparti,2
,Brønderslev,2. Asaa,F,"Mathias Caland, Rebild Kommune",SF - Socialistisk Folkeparti,0
,Brønderslev,2. Asaa,F,"Lasse Hjorthøj, Aalborg Kommune",SF - Socialistisk Folkeparti,0
,Brønderslev,2. Asaa,G,Listestemmer,Social Fælles Liste,0
,Brønderslev,2. Asaa,G,"Anne-Dorte Krog, Vodskov",Social Fælles Liste,0
,Brønderslev,2. Asaa,G,"Christina Winther, Ulsted",Social Fælles Liste,0
,Brønderslev,2. Asaa,G,"Asbjørn Grepperud Krog, Aalborg",Social Fælles Liste,0
,Brønderslev,2. Asaa,G,"Ole Ankjær Klavsen, Vester Hassing",Social Fælles Liste,0
,Brønderslev,2. Asaa,G,"Poul Erik Lyngdorf, Hals",Social Fælles Liste,0
,Brønderslev,2. Asaa,G,"Andreas B. L. Eriksen, Aalborg",Social Fælles Liste,0
,Brønderslev,2. Asaa,G,"Kurt Frederiksen, Aalborg",Social Fælles Liste,0
,Brønderslev,2. Asaa,G,"Susanne Jonstrup, Nørresundby",Social Fælles Liste,0
,Brønderslev,2. Asaa,G,"Lisbeth Yvonne Bergman, Aalborg",Social Fælles Liste,0
,Brønderslev,2. Asaa,I,Listestemmer,Liberal Alliance,4
,Brønderslev,2. Asaa,I,Agnethe Benedikt Mørch,Liberal Alliance,3
,Brønderslev,2. Asaa,I,Martin K. Madsen,Liberal Alliance,1
,Brønderslev,2. Asaa,I,Henrik Viholm,Liberal Alliance,1
,Brønderslev,2. Asaa,I,Klaus Hjulmand,Liberal Alliance,0
,Brønderslev,2. Asaa,I,Bo Ritterbusch,Liberal Alliance,0
,Brønderslev,2. Asaa,I,Claus Hermansen,Liberal Alliance,0
,Brønderslev,2. Asaa,I,Johnas Knudsen,Liberal Alliance,0
,Brønderslev,2. Asaa,I,Jacob Høfler,Liberal Alliance,0
,Brønderslev,2. Asaa,K,Listestemmer,Kristendemokraterne,4
,Brønderslev,2. Asaa,K,Peter Øhrstrøm,Kristendemokraterne,0
,Brønderslev,2. Asaa,K,Piratheep Krishnapalan,Kristendemokraterne,0
,Brønderslev,2. Asaa,K,Inger Ottesen,Kristendemokraterne,0
,Brønderslev,2. Asaa,K,Britta Eckhardt,Kristendemokraterne,0
,Brønderslev,2. Asaa,K,David Jakobsen,Kristendemokraterne,0
,Brønderslev,2. Asaa,K,Henning Feldtmose,Kristendemokraterne,0
,Brønderslev,2. Asaa,K,Maria Bentsen,Kristendemokraterne,0
,Brønderslev,2. Asaa,K,Ruth Tidemand Nielsen,Kristendemokraterne,0
,Brønderslev,2. Asaa,K,Niels Jørgen Lassen,Kristendemokraterne,0
,Brønderslev,2. Asaa,K,Robert Thomsen,Kristendemokraterne,0
,Brønderslev,2. Asaa,K,Jakup Jacobsen,Kristendemokraterne,0
,Brønderslev,2. Asaa,K,Henrik Engelbrechtsen,Kristendemokraterne,0
,Brønderslev,2. Asaa,K,Jimmi Würtz,Kristendemokraterne,0
,Brønderslev,2. Asaa,K,Amanda Abildskov,Kristendemokraterne,0
,Brønderslev,2. Asaa,K,Inge Marie Sonne,Kristendemokraterne,0
,Brønderslev,2. Asaa,N,Listestemmer,Nationalpartiet,0
,Brønderslev,2. Asaa,N,Tamim Parwani,Nationalpartiet,0
,Brønderslev,2. Asaa,O,Listestemmer,Dansk Folkeparti,76
,Brønderslev,2. Asaa,O,Ib Madsen,Dansk Folkeparti,8
,Brønderslev,2. Asaa,O,Erik Høgh-Sørensen,Dansk Folkeparti,11
,Brønderslev,2. Asaa,O,Jamie Voldby Nielsen,Dansk Folkeparti,1
,Brønderslev,2. Asaa,O,Kim Edberg Andersen,Dansk Folkeparti,2
,Brønderslev,2. Asaa,O,Jørgen Hammer Sørensen,Dansk Folkeparti,3
,Brønderslev,2. Asaa,O,Anne Mette Mortensen,Dansk Folkeparti,2
,Brønderslev,2. Asaa,O,Carsten Ullmann Andersen,Dansk Folkeparti,2
,Brønderslev,2. Asaa,O,Per Hyldig,Dansk Folkeparti,2
,Brønderslev,2. Asaa,O,Peter Sørensen,Dansk Folkeparti,1
,Brønderslev,2. Asaa,O,Carsten Sørensen,Dansk Folkeparti,2
,Brønderslev,2. Asaa,O,Peter Rasmussen,Dansk Folkeparti,0
,Brønderslev,2. Asaa,O,Else Christensen,Dansk Folkeparti,0
,Brønderslev,2. Asaa,O,Kasper Lau,Dansk Folkeparti,2
,Brønderslev,2. Asaa,R,Listestemmer,Kommunisterne,0
,Brønderslev,2. Asaa,R,"Jonathan Zacho Bruun, Aalborg",Kommunisterne,2
,Brønderslev,2. Asaa,R,"Emil Olsen, Aggersund",Kommunisterne,0
,Brønderslev,2. Asaa,R,"Connie Trudslev, Valsted",Kommunisterne,0
,Brønderslev,2. Asaa,V,Listestemmer,"Venstre, Danmarks Liberale Parti",91
,Brønderslev,2. Asaa,V,"Lone Sondrup, Mariagerfjord","Venstre, Danmarks Liberale Parti",29
,Brønderslev,2. Asaa,V,"Martin Bech, Brønderslev","Venstre, Danmarks Liberale Parti",18
,Brønderslev,2. Asaa,V,"Mads Thomsen, Aalborg","Venstre, Danmarks Liberale Parti",3
,Brønderslev,2. Asaa,V,"Henrik Buchhave, Frederikshavn","Venstre, Danmarks Liberale Parti",1
,Brønderslev,2. Asaa,V,"Peter Therkildsen, Morsø","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Svend Bøgh, Dronninglund","Venstre, Danmarks Liberale Parti",33
,Brønderslev,2. Asaa,V,"Per Bisgaard, Vesthimmerland","Venstre, Danmarks Liberale Parti",2
,Brønderslev,2. Asaa,V,"Kurt Mikkelsen, Hjørring","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Erik Harbo Larsen, Thisted","Venstre, Danmarks Liberale Parti",1
,Brønderslev,2. Asaa,V,"Otto Kjær Larsen, Jammerbugt","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Anny Winther, Rebild","Venstre, Danmarks Liberale Parti",1
,Brønderslev,2. Asaa,V,"Joakim Madsen, Frederikshavn","Venstre, Danmarks Liberale Parti",1
,Brønderslev,2. Asaa,V,"Henrik Harder, Aalborg","Venstre, Danmarks Liberale Parti",1
,Brønderslev,2. Asaa,V,"Hans Thorup, Nibe","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Bøje Holmsgaard Lundtoft, Jammerb.","Venstre, Danmarks Liberale Parti",4
,Brønderslev,2. Asaa,V,"Henrik Brønnum Hvorvarp, Vesthim.","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Svend Erik Trudslev, Brønderslev","Venstre, Danmarks Liberale Parti",3
,Brønderslev,2. Asaa,V,"Hans Henrik Paulsen, Rebild","Venstre, Danmarks Liberale Parti",3
,Brønderslev,2. Asaa,V,"Kenneth Kolind, Frederikshavn","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Morten Bjerg Jakobsen, Hjørring","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Gunhild Olesen Møller, Morsø","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Jess V. Laursen, Mariagerfjord","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Bente Koch, Aalborg","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Maria Scheuer Christensen, Fr.havn","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Lina Hundebøll Jespersen, Thisted","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Bjarne Lyngø, Hals","Venstre, Danmarks Liberale Parti",3
,Brønderslev,2. Asaa,V,"Morten A. Petersen, Hjørring","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Lasse Madsen, Mariagerfjord","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Henrik Munkholt, Jammerbugt","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Mogens Krogh, Mariagerfjord","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Allan Jensen, Rebild","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Mads Arv Lunau, Hobro","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Henning Jensen, Thisted","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Hasel Strange Pedersen, Vesthiml.","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Majbritt Iversen, Brønderslev","Venstre, Danmarks Liberale Parti",3
,Brønderslev,2. Asaa,V,"Klaus Thomsen, Hjørring","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Søren Meier Jensen, Aalborg","Venstre, Danmarks Liberale Parti",1
,Brønderslev,2. Asaa,V,"Niklas Milthers, Aalborg","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,V,"Sebastian Korsbakke Jensen, Aalb.","Venstre, Danmarks Liberale Parti",0
,Brønderslev,2. Asaa,Ø,Listestemmer,Enhedslisten - De Rød-Grønne,19
,Brønderslev,2. Asaa,Ø,"Susanne Flydtkjær, Aalborg",Enhedslisten - De Rød-Grønne,16
,Brønderslev,2. Asaa,Ø,"Lis Jensen, Rødhus",Enhedslisten - De Rød-Grønne,3
,Brønderslev,2. Asaa,Ø,"Bo Fink, Sundby Mors",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Ditte Marie Gyldenberg Ovesen, Aal",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Poul-Erik Andersen, Ålbæk",Enhedslisten - De Rød-Grønne,1
,Brønderslev,2. Asaa,Ø,"Svend Elming, Vejgård",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Bitt Juul Jensen, Skørping",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Charlotte Sørensen, Mosbjerg",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Torsten Ringgaard, Hobro",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Khadra Farah, Aalborg",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Hans Henrik Loberg Jensen, Hjør.",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Tony Ubbesen, Nykøbing Mors",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Jens Otto Madsen, Thisted",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Aage Olsen, Voerså",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Anna Aaen, Vaarst",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Miguel J. Valentine, Hobro",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Gitte Thomsen, Nørresundby",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Britta Glinvad Kristensen, Frh.",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Grete Lyngklip Kjeldgaard, Thisted",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Nicolai L. Sejrup, Aalborg",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Louise Bilde Hvelplund, Lønstrup",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Kirsten Strandgaard, Skinnerup",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Per Clausen, Aalborg",Enhedslisten - De Rød-Grønne,1
,Brønderslev,2. Asaa,Ø,"Dorthe Wienberg, Valsgård",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Jan K. Højen, Kaas",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Ole Bruun, Asaa",Enhedslisten - De Rød-Grønne,12
,Brønderslev,2. Asaa,Ø,"Sarah Lyngklip Kjeldgaard, Aalborg",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Per Værum Mikkelsen, Hadsund",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Nan Toftdal Lund, Brønderslev",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Johnnie Porsgaard, Voerså",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Emilie Søndergaard, Rebild",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Jørgen Olsson, Blokhus",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Moses Salomonsen, Aalborg Øst",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Louise Smith Jensen, Biersted",Enhedslisten - De Rød-Grønne,1
,Brønderslev,2. Asaa,Ø,"Allan Kjær Nielsen, Dronninglund",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Tina Lønstrup, Brovst",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Michael Riber Jørgensen, Thisted",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Bent Skovgaard Olsen, Skørping",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Niels Jensen, Bælum",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Julle Møller, Nørresundby",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Michael Levisen Nielsen, Sejlflod",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Christina Salling, Aalborg",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Ida Skov, Frederikshavn",Enhedslisten - De Rød-Grønne,1
,Brønderslev,2. Asaa,Ø,"Cæcilie Andersen, Nørresundby",Enhedslisten - De Rød-Grønne,0
,Brønderslev,2. Asaa,Ø,"Zeinab Ali, Langholt",Enhedslisten - De Rød-Grønne,1
,Brønderslev,2. Asaa,Å,Listestemmer,Alternativet,5
,Brønderslev,2. Asaa,Å,"Louise Ursell-Smith,Jammerb. Kom.",Alternativet,5
,Brønderslev,2. Asaa,Å,"Per Alstrup, Rebild Kommune",Alternativet,0
,Brønderslev,2. Asaa,Å,"Christian Johnson, Mariagerfj.Kom.",Alternativet,0
,Brønderslev,2. Asaa,Å,"Mette Wulff, Aalborg Kommune",Alternativet,2
,Brønderslev,2. Asaa,Å,"Gustav Sieg Sørensen, Thisted Kom.",Alternativet,0
,Brønderslev,3. Dronninglund,A,Listestemmer,Socialdemokratiet,270
,Brønderslev,3. Dronninglund,A,"Ulla Astman, Gistrup",Socialdemokratiet,339
,Brønderslev,3. Dronninglund,A,"Mogens Nørgård, Aabybro",Socialdemokratiet,44
,Brønderslev,3. Dronninglund,A,"Tina Juul Kjellberg, Frederikshavn",Socialdemokratiet,9
,Brønderslev,3. Dronninglund,A,"Pernille Buhelt, Hjørring",Socialdemokratiet,8
,Brønderslev,3. Dronninglund,A,"Thomas Hav, Nørresundby",Socialdemokratiet,26
,Brønderslev,3. Dronninglund,A,"Malene Busk, Aalborg",Socialdemokratiet,16
,Brønderslev,3. Dronninglund,A,"Hanne Korsgaard, Thisted",Socialdemokratiet,1
,Brønderslev,3. Dronninglund,A,"Mogens Ove Madsen, Vesthimmerland",Socialdemokratiet,10
,Brønderslev,3. Dronninglund,A,"Pia Ravnsbæk Bjærge, Hobro",Socialdemokratiet,0
,Brønderslev,3. Dronninglund,A,"Arne Nielsen, Aalborg",Socialdemokratiet,7
,Brønderslev,3. Dronninglund,A,"Jette Ramskov, Brønderslev",Socialdemokratiet,122
,Brønderslev,3. Dronninglund,A,"Jørgen Rørbæk Henriksen, Sæby",Socialdemokratiet,6
,Brønderslev,3. Dronninglund,A,"Svend Bjørnager, Lønstrup",Socialdemokratiet,0
,Brønderslev,3. Dronninglund,A,"Jørgen Hansen, Gandrup",Socialdemokratiet,3
,Brønderslev,3. Dronninglund,A,"Jette Keller, Aalborg",Socialdemokratiet,3
,Brønderslev,3. Dronninglund,A,"Lauge Larsen, Morsø",Socialdemokratiet,1
,Brønderslev,3. Dronninglund,A,"Medzait Ljatifi, Støvring",Socialdemokratiet,3
,Brønderslev,3. Dronninglund,A,"Lis Mancini, Hadsund",Socialdemokratiet,2
,Brønderslev,3. Dronninglund,A,"Hans Jakob Jensen, Vejgård",Socialdemokratiet,2
,Brønderslev,3. Dronninglund,A,"Karina Kirkegaard, Dronninglund",Socialdemokratiet,108
,Brønderslev,3. Dronninglund,A,"Ejner Guldager Nielsen, Skagen",Socialdemokratiet,0
,Brønderslev,3. Dronninglund,A,"Niels Kirkholm, Hjørring",Socialdemokratiet,0
,Brønderslev,3. Dronninglund,A,"Narcis George Matache, Aalborg",Socialdemokratiet,0
,Brønderslev,3. Dronninglund,A,"Jørgen Behrentzs, Aalborg",Socialdemokratiet,0
,Brønderslev,3. Dronninglund,A,"Bente Bang, Agger",Socialdemokratiet,7
,Brønderslev,3. Dronninglund,A,"Vagn Flink, Nørager",Socialdemokratiet,3
,Brønderslev,3. Dronninglund,A,"Ivan Astrup Girsel, Mariagerfjord",Socialdemokratiet,0
,Brønderslev,3. Dronninglund,A,"Niels Martin Sunesen, Aalborg",Socialdemokratiet,1
,Brønderslev,3. Dronninglund,A,"Ole Stavad, Jammerbugt",Socialdemokratiet,46
,Brønderslev,3. Dronninglund,A,"Allan Milton Kristensen, Nibe",Socialdemokratiet,0
,Brønderslev,3. Dronninglund,B,Listestemmer,Radikale Venstre,19
,Brønderslev,3. Dronninglund,B,"Gitte Lopdrup, Vesthimmerlands Kom",Radikale Venstre,3
,Brønderslev,3. Dronninglund,B,"Jørgen Hein, Aalborg Kommune",Radikale Venstre,3
,Brønderslev,3. Dronninglund,B,"Thorsteinn Árnason, Aalborg Komm.",Radikale Venstre,7
